         255   1890384.1       2.4211407    
         256   1903988.9       2.4366379    
         257   1936084.0       2.4712086    
         258   1956653.4       2.4926662    
         259   1963068.1       2.5010109    
         260   2011971.3       2.5534630    
         261   2030768.3       2.5784969    
         262   2081902.1       2.6345253    
         263   2120529.3       2.6726723    
         264   2124269.0       2.6762486    
         265   2126955.5       2.6822090    
         266   2147152.3       2.7084351    
         267   2189624.8       2.7573109    
         268   2224124.5       2.7942657    
         269   2231218.3       2.8038025    
         270   2252686.8       2.8300285    
         271   2264379.0       2.8455257    
         272   2277374.8       2.8598309    
         273   2313918.0       2.9003620    
         274   2344614.5       2.9361248    
         275   2347590.5       1.2433529    
         276   2372120.0       1.2671947    
         277   2384315.8       1.2814999    
         278   2395722.5       1.2946129    
         279   2403967.3       1.3017654    
         280   2409719.0       1.3089180    
         281   2410972.5       1.3089180    
         282   2443545.0       1.3399124    
         283   2480095.5       1.3732910    
         284   2491434.8       1.3816357    
         285   2529966.5       1.4185905    
         286   2536583.0       1.4221668    
         287   2537388.5       1.4221668    
         288   2561412.8       1.4460087    
         289   2566917.3       1.4543533    
         290   2592262.0       1.4793873    
         291   2658898.0       1.5425682    
         292   2668873.0       1.5544891    
         293   2718675.0       1.6033649    
         294   2823449.8       1.7035007    
         295   2844153.3       1.7237663    
         296   2859826.0       1.7428398    
         297   2866209.0       1.7511845    
         298   2889341.5       1.7762184    
         299   2901708.0       1.7905235    
         300   2918490.0       1.8095970    
         301   2925590.3       1.8179417    
         302   2932283.0       1.8239021    
         303   2953338.8       1.8489361    
         304   3000112.5       1.8930435    
         305   3009722.3       1.9037724    
         306   3012290.3       1.9037724    
         307   3041612.8       1.9335747    
         308   3095315.3       1.9860268    
         309   3133622.3       2.0217896    
         310   3162984.3       2.0480156    
         311   3217071.0       2.0992756    
         312   3301603.0       2.1755695    
         313   3334863.3       2.2065639    
         314   3369297.0       2.2387505    
         315   3386210.3       2.2542477    
         316   3390395.8       2.2554398    
         317   3395798.5       2.2614002    
         318   3414622.0       2.2804737    
         319   3457139.3       2.3186207    
         320   3506037.3       2.3591518    
         321   3560583.0       2.4044514    
         322   3592150.5       2.4318695    
         323   3608039.3       2.4473667    
         324   3630603.8       2.4664402    
         325   3639633.0       2.4735928    
         326   3705960.8       2.5343895    
         327   3801769.8       2.6226044    
         328   3842608.3       2.6595592    
         329   3865650.5       2.6810169    
         330   3868946.3       2.6834011    
         331   3888821.0       2.7012825    
         332   3891015.5      0.91791153    
         333   3946118.0      0.93936920    
         334   3993042.0      0.95605850    
         335   4000941.5      0.95725060    
         336   4047082.8      0.97274780    
         337   4073252.8      0.98586082    
         338   4086730.8      0.99420547    
         339   4106483.3       1.0025501    
         340   4108540.5      0.96917152    
         341   4180484.3      0.99778175    
         342   4230409.0       1.0144711    
         343   4257244.0       1.0287762    
         344   4260207.5       1.0311604    
         345   4280252.0       1.0371208    
         346   4287531.0       1.0383129    
         347   4316857.0       1.0514259    
         348   4332950.0       1.0597706    
         349   4369784.5       1.0716915    
         350   4380765.0       1.0716915    
         351   4458835.0       1.1026859    
         352   4511210.0       1.1193752    
         353   4521590.0       1.1265278    
         354   4545160.0       1.1336803    
         355   4601210.0       1.1551380    
         356   4649100.0       1.1706352    
         357   4740050.0       1.2099743    
         358   4759690.0       1.2159348    
         359   4819800.0       1.2409687    
         360   4937060.0       1.2874603    
         361   4945150.0       1.2862682    
         362   4946550.0       1.2862682    
         363   5018657.5       1.3148785    
         364   5091007.5       1.3399124    
         365   5097330.0       1.3434887    
         366   5132677.5       1.3601780    
